LINE-NUMBER,AUTHOR,TITLE,PUB-DATE,SENTENCE
2141,Andrew Lang,Prince Ricardo of Pantouflia,,"They went quite mad with delight : enemies kissed in the streets ; and all the parents , without exception , allowed all the young people who happened to be in love to be married that very day ."
2142,Andrew Lang,Prince Ricardo of Pantouflia,,"Then Prigio brought back all the maidens , one after the other , and Dick last ; and he fell at the Inca 's feet , and requested leave to marry Jaqueline ."
2143,Andrew Lang,Prince Ricardo of Pantouflia,,"But , before that could be done , King Prigio , mounted on the palace balcony , made a long but very lucid speech to the assembled people ."
2144,Andrew Lang,Prince Ricardo of Pantouflia,,"He began by explaining that he was not their God , Pachacamac , but king of a powerful country of which they had never heard before , as they lived very much withdrawn in an unknown region of the world ."
2145,Andrew Lang,Prince Ricardo of Pantouflia,,"Then he pointed out , in the most considerate manner , that their religion was not all he could wish , otherwise they would never sacrifice young ladies to wild birds and Earthquakers ."
2146,Andrew Lang,Prince Ricardo of Pantouflia,,"He next sketched out the merits of his own creed , that of the Lutheran Church ; and the Inca straightway observed that he proposed to establish it in Manoa at once ."
2147,Andrew Lang,Prince Ricardo of Pantouflia,,"Some objection was raised by the old priest in the skull mask ; but when the Inca promised to make him an archbishop , and to continue all his revenues , the priest admitted that he was perfectly satisfied ; and the general public cheered and waved their hats with emotion ."
2148,Andrew Lang,Prince Ricardo of Pantouflia,,"It was arranged that the Inca , with his other daughters , should visit Pantouflia immediately , both because he could not bear to leave Jaqueline , and also because there were a few points on which he felt that he still needed information ."
2149,Andrew Lang,Prince Ricardo of Pantouflia,,"The Government was left in the hands of the archbishop , who began at once by burning his skull mask you may see one like it in the British Museum , in the Mexican room , and by letting loose all the birds and beasts which the Manoans used to worship ."
2150,Andrew Lang,Prince Ricardo of Pantouflia,,"So all the young people were married in the Golden Temple of the Sun , and all the Earthquaker 's nurses who were under thirty were wedded to the young men who had been fond of them before they were sent into the hollow hill ."
2151,Andrew Lang,Prince Ricardo of Pantouflia,,These young men had never cared for any one else .
2152,Andrew Lang,Prince Ricardo of Pantouflia,,"Everybody wore bridal favours , all the unengaged young ladies acted as bridesmaids , and such a throwing of rice and old shoes has very seldom been witnessed ."
2153,Andrew Lang,Prince Ricardo of Pantouflia,,"As for the happy royal pair , with their fathers , and the other princess who did not happen to be engaged , back they flew to Pantouflia ."
2154,Andrew Lang,Prince Ricardo of Pantouflia,,"And there was Queen Rosalind waiting at the palace gates , and crying and laughing with pleasure when she heard that the wish of her heart was fulfilled , and Jaqueline was to be her daughter ."
2155,Andrew Lang,Prince Ricardo of Pantouflia,,"`` And , as for the Earthquaker , '' said her Majesty , `` I never was really anxious in the least , for I knew no beast in the world was a match for you , my dear . ''"
2156,Andrew Lang,Prince Ricardo of Pantouflia,,"So , just to make everything orderly and correct , Ricardo and Jaqueline were married over again , in the Cathedral of Pantouflia ."
2157,Andrew Lang,Prince Ricardo of Pantouflia,,"The marriage presents came in afterwards , of course , and among them , what do you think ?"
2158,Andrew Lang,Prince Ricardo of Pantouflia,,"Why , the Seven-League Boots and the Sword of Sharpness , with a very polite note of extraordinary size : `` The Giant who does not Know when he has had Enough presents his hearty congratulations to the royal pair , and begs to lay at their feet the Seven-league Boots they not fitting me and the Sword which Prince Ricardo left in the Giant 's keeping recently ."
2159,Andrew Lang,Prince Ricardo of Pantouflia,,"The Giant hopes no bad blood ; and I am , `` Yours very faithfully , `` THE G. , & c. `` P.S. -- His little woman sends her congratulations . ''"
2160,Andrew Lang,Prince Ricardo of Pantouflia,,"So you see the Giant was not such a bad sort of fellow after all , and Prince Ricardo always admitted that he never met a foe more gallant and good-humoured ."
2161,Andrew Lang,Prince Ricardo of Pantouflia,,"With such a clever wife , Ricardo easily passed all his examinations ; and his little son , Prince Prigio named after his august grandfather , never had to cry , `` Mamma , mamma , father 's plucked again . ''"
2162,Andrew Lang,Prince Ricardo of Pantouflia,,"So they lived happily in a happy country , occasionally visiting Manoa ; and as they possessed the magical Water o Life from the Fountain of Lions , I do not believe that any of them ever died at all , but that Prigio is still King of Pantouflia ."
2163,Henrique Figora,The Lonely Dinosaur,,Many years ago dinosaurs were the largest creatures on earth. 
2164,Henrique Figora,The Lonely Dinosaur,,Some were very large and others small. 
2165,Henrique Figora,The Lonely Dinosaur,,They also came in many different colors. 
2166,Henrique Figora,The Lonely Dinosaur,,Behind the fiery mountains was a valley in which the dinosaurs spent the day. 
2167,Henrique Figora,The Lonely Dinosaur,,One sunny day the dinosaurs were playing a game of soccer. 
2168,Henrique Figora,The Lonely Dinosaur,,A new dinosaur that the other dinosaurs had not seen before came walking by. 
2169,Henrique Figora,The Lonely Dinosaur,,"He stopped and watched and then he asked, ""Could I play too?"" "
2170,Henrique Figora,The Lonely Dinosaur,,All of the other dinosaurs looked at him. 
2171,Henrique Figora,The Lonely Dinosaur,,"Together in one giant voice they said, ""NO!"""
2172,Henrique Figora,The Lonely Dinosaur,,The reason they had said no to him was because he looked different than the others. 
2173,Henrique Figora,The Lonely Dinosaur,,He had a long neck and he was green. 
2174,Henrique Figora,The Lonely Dinosaur,,"None of them had ever heard of or seen a long necked, green dinosaur. "
2175,Henrique Figora,The Lonely Dinosaur,,The new dinosaur was very sad because everyone said no to him and they even called him 'Greeny'. 
2176,Henrique Figora,The Lonely Dinosaur,,His feelings were hurt. 
2177,Henrique Figora,The Lonely Dinosaur,,Slowly he sat down and sadly watched the others play.. 
2178,Brenda Wright,Always Listen,,Many moons ago there was a folk tale passed down from generation to generation. 
2179,Brenda Wright,Always Listen,,The story is about the Cho-Cho Man or the Boogie Man. 
2180,Brenda Wright,Always Listen,,It all began with a young boy named Dakota. 
2181,Brenda Wright,Always Listen,,Dakota's mother had asked him to gather some firewood for the evening fire. 
2182,Brenda Wright,Always Listen,,The nights were getting cooler. 
2183,Brenda Wright,Always Listen,,"Instead of doing the chore right away, Dakota figured he had enough sunlight left to do two things. "
2184,Brenda Wright,Always Listen,,"He would gather the firewood after he played with his friends Morgan, Joey, and Bo. "
2185,Brenda Wright,Always Listen,,"Not long after, his mother began to wonder why Dakota never came with any firewood. "
2186,Brenda Wright,Always Listen,,Night had fallen fast and it was too hard to see the firewood. 
2187,Brenda Wright,Always Listen,,Dakota realized what had happened. 
2188,Brenda Wright,Always Listen,,He told his friends about his predicament and they said that they would help their friend. 
2189,Brenda Wright,Always Listen,,"Soon after, the young boys were gathering wood in the dark. "
2190,Brenda Wright,Always Listen,,Dakota's mother was worried that something had happened. 
2191,Brenda Wright,Always Listen,,She went looking for Dakota. 
2192,Brenda Wright,Always Listen,,"Not long after, she heard the boys. "
2193,Brenda Wright,Always Listen,,She had mixed feelings. 
2194,Brenda Wright,Always Listen,,She was happy to see Dakota but she was also mad that he hadn't listened to his mother. 
2195,Brenda Wright,Always Listen,,She wanted to teach Dakota and his friends a lesson so she sneaked into the bush very quietly. 
2196,Brenda Wright,Always Listen,,Then she picked up a twig and threw it. 
2197,Brenda Wright,Always Listen,,The twig hit the ground making noise. 
2198,Brenda Wright,Always Listen,,It caught the boys' attention. 
2199,Brenda Wright,Always Listen,,She threw another broken twig in the opposite direction. 
2200,Brenda Wright,Always Listen,,The boys jumped. 
2201,Brenda Wright,Always Listen,,The mother had a hard time holding back her laughter and a muffled moan sounded through her fingers. 
2202,Brenda Wright,Always Listen,,The boys were definitely scared. 
2203,Brenda Wright,Always Listen,,But Dakota was the brave one. 
2204,Brenda Wright,Always Listen,,He ventured forward. 
2205,Brenda Wright,Always Listen,,The mother moaned again; she threw another twig. 
2206,Brenda Wright,Always Listen,,The boys were transfixed. 
2207,Brenda Wright,Always Listen,,"Once more the mother moaned in a low and deep voice, ""Listen to your mother."" "
2208,Brenda Wright,Always Listen,,The boys dropped everything and ran. 
2209,Brenda Wright,Always Listen,,"The mother could not hold back her laughter and the boys, hearing this, scurried home even faster. "
2210,Brenda Wright,Always Listen,,"After the mother had picked up some firewood, she proceeded home, where she found Dakota in tears. "
2211,Brenda Wright,Always Listen,,"Dakota exclaimed, ""Mother, Mother I'm sorry I didn't listen to you."" "
2212,Brenda Wright,Always Listen,,His mother held him with love and she knew that he was truly sorry. 
2213,Brenda Wright,Always Listen,,"From then on when Dakota felt like not listening, the mother would mention, ""The boogie-man will scare you if you misbehave."""
2214,Henrique Figora,The Forest Princess,,"A long time ago, in a big beautiful forest there lived many animals. "
2215,Henrique Figora,The Forest Princess,,The animals in the forest were happy and they lived a wonderful life. 
2216,Henrique Figora,The Forest Princess,,One reason that the animals were happy was because in the forest there also lived a little princess. 
2217,Henrique Figora,The Forest Princess,,"The little princess had long curly, blonde hair. "
2218,Henrique Figora,The Forest Princess,,"Do you know what her name was? It might surprise you but her name was Marina! Yes, Marina, a beautiful name for a beautiful little princess. "
2219,Henrique Figora,The Forest Princess,,Every morning she would go to the park near the river to play with her friends. 
2220,Henrique Figora,The Forest Princess,,"Mrs. Rabbit, Mr. Skunk and the very young deer were her best friends. "
2221,Henrique Figora,The Forest Princess,,One day they were playing together. 
2222,Henrique Figora,The Forest Princess,,They were having so much fun that they lost track of the time. 
2223,Henrique Figora,The Forest Princess,,The sun went down and it became dark. 
2224,Henrique Figora,The Forest Princess,,The little animals were afraid to go home alone. 
2225,Henrique Figora,The Forest Princess,,Princess Marina had an idea. 
2226,Henrique Figora,The Forest Princess,,"She said, ""Why don't you all come to my Grandpa's home with me. Grandpa doesn't mind it when I bring my friends to his place."""
2227,Henrique Figora,The Forest Princess,,When Marina and her friends arrived at her grandpa's house her invited them in. 
2228,Henrique Figora,The Forest Princess,,He gave them all the treats that they could eat. 
2229,Henrique Figora,The Forest Princess,,After they ate they all played games. 
2230,Henrique Figora,The Forest Princess,,"After a time Grandpa in a deep loud voice said, ""It's time for bed now."" "
2231,Henrique Figora,The Forest Princess,,Grandpa gathered all the friends around and told them a bedtime story. 
2232,Henrique Figora,The Forest Princess,,Before long everyone was fast asleep. 
2233,Henrique Figora,The Forest Princess,,In the morning it was safe for the animals to go home. 
